filename,text
clinical_trial_NCT02906020.html,"NCT ID: NCT02906020

Title: Multicenter, Randomized, Double-blind, Placebo Controlled Study to Assess the Efficacy, Safety, Pharmacokinetics, and Pharmacodynamics of GZ/SAR402671 in Patients With Early-stage Parkinson's Disease Carrying a GBA Mutation or Other Pre-specified Variant

Status: TERMINATED


Brief Summary:
Primary Objectives:

* Part 1: To determine the safety and tolerability of 4, 8, and 15 milligrams of GZ/SAR402671 (venglustat) administered orally for 4 weeks, as compared to placebo in participants with early-stage Parkinson's disease (PD) carrying a glucocerebrosidase gene (GBA) mutation or other pre-specified variants.
* Part 2: To determine the efficacy of GZ/SAR402671 administered orally daily, as compared to placebo in participants with early-stage PD carrying a GBA mutation or other pre-specified variants.

Secondary Objectives:

Part 1:

* To assess the pharmacokinetic (PK) profile of oral dosing of GZ/SAR402671 in plasma when administered in early-stage PD participants carrying a GBA mutation.
* To assess the exposure of GZ/SAR402671 in cerebrospinal fluid (CSF) when administered in early-stage PD participants carrying a GBA mutation.

Part 2:

* To demonstrate overall safety and tolerability of GZ/SAR402671 administered orally for 52 weeks in early-stage PD participants carrying a GBA mutation as compared to placebo.
* To assess the pharmacodynamic response to daily oral dosing of GZ/SAR402671 in plasma and CSF as measured by glucosylceramide (GL-1) when administered in early-stage PD participants carrying a GBA mutation over a 52-week period.


Detailed Description:
Part 1: the total duration was as following:

i) Rest of the world (ROW): up to approximately 50 weeks (8.5 weeks of screening, maximum of 36 weeks of treatment and 6 weeks follow-up).

ii) Japan only: up to approximately 66 weeks (8.5 weeks of screening, maximum of 52 weeks of treatment and 6 weeks follow-up).

Part 2: the total duration was up to approximately 224 weeks that consisted of 8.5 weeks of screening period, 52 weeks of treatment period, 156 weeks of long-term follow-up (LTFU) period and 8 weeks of post-treatment period.

At the end of a 52-week main placebo-controlled treatment period, all participants were evaluated for possibility to transition to receive active treatment for 156 weeks plus 8-week post-treatment observation.


Eligibility Criteria:
Inclusion criteria:

* Male and female adults with a diagnosis of PD and who were heterozygous carriers of a GBA mutation associated with PD.
* Participants carrying known sequence variants associated with GBA-PD must had rapid eye movement (REM) sleep behavior disorder (RBD) confirmed by historically documented polysomnography or by questionnaire.
* Age greater than or equal to (\>=) 18 years to 80 years inclusive at the time of informed consent signing (FOR JAPANESE PARTICIPANTS ONLY: Age \>=20 years to 80 years, inclusive, at the time of signing the informed consent."
clinical_trial_NCT06302920.html,"NCT ID: NCT06302920

Title: Investigation of the Effect of Kinesiotaping on Pain, Swelling and Kinesiophobia in Patients Diagnosed With Complex Regional Pain Syndrome

Status: NOT_YET_RECRUITING


Brief Summary:
Patients will be divided into 2 groups according to the random numbers table, and both groups will receive a conventional physical therapy and rehabilitation program and nutritional support. Afterwards, edema-reducing kinesiotaping will be applied to one group. The applied kinesio tape will remain on the patient for 5 days and will be taped again after 2 days without tape. In this way, taping will be done 3 times in total, once a week for 3 weeks. During this period, patients will continue their routine physical therapy program and measurements will be taken by the same researcher in the 1st week of treatment and 3 weeks later.


Detailed Description:
Patients will be divided into 2 groups according to the random numbers table, and both groups will receive a conventional physical therapy and rehabilitation program and nutritional support. Afterwards, edema-reducing kinesiotaping will be applied to one group. The applied kinesio tape will remain on the patient for 5 days and will be taped again after 2 days without tape. In this way, taping will be done 3 times in total, once a week for 3 weeks. During this period, patients will continue their routine physical therapy program and measurements will be taken by the same researcher in the 1st week of treatment and 3 weeks later.

Kinesiology tapes have a wavy structure in line with the structure and physiological functions of the skin and have adhesive properties. The adhesive is a heat-activated acrylic. After approximately 20 minutes, the adhesive is fully activated. The tapes are porous, permeable to air and liquid, allow perspiration and dry quickly.Kinesiology tapes have a wavy structure in line with the structure and physiological functions of the skin and have adhesive properties. The adhesive is a heat-activated acrylic. After approximately 20 minutes, the adhesive is fully activated. The tapes are porous, permeable to air and liquid, allow perspiration and dry quickly. The method of application varies depending on the cutting method, application direction and region of the tape. If the anatomy of muscles, joints, ligaments and circulatory system is mastered and the correct techniques appropriate to the situation are used, the chance of success of the technique increases. Lymphatic correction technique is used to reorganize damaged lymphatic circulation. The main goals are to create a dead space in the tissue that allows circulation and to reduce the pressure on the lymph vessels at the tissue level. It directs lymph fluid to larger lymphatic vessels and lymph nodes. This effect can be explained by the elastic qualities and lifting effect of the tape."
clinical_trial_NCT05340582.html,"NCT ID: NCT05340582

Title: Co-administration of Acetaminophen With Ibuprofen to Improve Duct-Related Outcomes in Extremely Premature Infants - The ACEDUCT Trial

Status: RECRUITING


Brief Summary:
Patent ductus arteriosus (PDA), the most common cardiovascular complication of prematurity, is associated with higher mortality and morbidities in extremely low gestational age neonates (ELGANs, \< 27+0 weeks). Ibuprofen and acetaminophen, which act by reducing prostaglandin synthesis, are the most commonly used first and second line agents for PDA treatment across Canada. However, initial treatment failure with monotherapy is a major problem, occurring in \>60% ELGANs. Treatment failure is associated with worsening rates of mortality and bronchopulmonary dysplasia (BPD), while early treatment success can achieve rates comparable to neonates without PDA. Treatment failure resulting in prolonged disease exposure is thought to be a major contributor. Recently, combination therapy with acetaminophen and ibuprofen has emerged as a new treatment regime. Acetaminophen exerts anti-prostaglandin effect through a different receptor site than ibuprofen, providing a biological rationale for their synergistic action.

The objective of this study is to evaluate the clinical impact, efficacy and safety of combination regime (Ibuprofen + IV Acetaminophen) for the first treatment course for PDA in ELGANs vs. Ibuprofen alone (current standard treatment).


Eligibility Criteria:
Inclusion Criteria:

* Preterm infants born \<27+0 weeks gestational age
* Permission given by the attending clinician to approach and then consent obtained from parents
* Diagnosis of PDA ≥ 1.5 mm on echocardiography with unrestrictive predominantly left to right shunt
* Designated to receive first treatment course with intravenous or enteral ibuprofen, as decided by the attending team.

Exclusion Criteria:

* Chromosomal anomaly
* Pre-treatment renal dysfunction defined as urine output \< 1ml/kg/hour for the previous 24 hours or serum creatinine \> 100 micromol/L
* Pre-treatment hepatic dysfunction defined as serum aminotransferase (ALT) \> 100 units/L94
* Platelet count \<50,000 per microliter
* Permission denied by the attending clinician to approach parents
* Parental consent not available
* Previous exposure to PDA medical treatment with any drug (prophylactic indomethacin use for prevention of intraventricular hemorrhage will not be considered as PDA treatment).

Age Range: N/A - 27 Weeks

Sex: ALL

Healthy Volunteers: False"
clinical_trial_NCT00828282.html,"NCT ID: NCT00828282

Title: High-dose HMG-CoA Inhibitor Simvastatin for Patients With Relapsed CLL: Pilot Trial and Pharmacokinetic-pharmacodynamic Studies

Status: COMPLETED


Brief Summary:
The primary aim of this trial is to generate a preliminary analysis of this novel therapeutic approach and laboratory studies for patients with recurrent or refractory CLL. Further, this pilot trial will demonstrate the feasibility of the translational science methods proposed for this new collaboration of investigators. The investigators hypothesize that patients with relapsed CLL are recruitable to this study, that the methods for measuring simvastatin concentration and target protein translation are feasible, and that the investigators can efficiently apply the laboratory research methods to patient blood samples before and after patients have taken the study medication.


Eligibility Criteria:
Eligibility Criteria:

* Patients must have histologically or cytologically confirmed chronic lymphocytic leukemia (CLL). Criteria for diagnosis are as per the WHO classification of hematologic tumors (Jaffe 2001). As per the 1996 NCI guidelines for CLL ""\[second-line or later\] treatment of CLL is generally palliative in intent; therefore, patients who have relapsed may be followed without therapy until they experience disease-related symptoms or progressive disease, with deterioration of blood counts, discomfort from lymphadenopathy or hepatosplenomegaly, recurrent infections, or associated autoimmune disorders"" (Cheson 1996).
* Age \>18 years. Because no dosing or adverse event data are currently available on the use of high-dose simvastatin in patients \<18 years of age, children are excluded from this study.
* Life expectancy of greater than 6 months.
* ECOG performance status #2 or better.
* Patients must have normal organ and marrow function as defined below:

  * total bilirubin within normal institutional limits unless resulting from documented hemolysis
  * AST(SGOT)/ALT(SGPT) ≤1.5 X institutional upper limit of normal
  * creatinine ≤ 1.5 institutional upper limit of normal OR
  * creatinine clearance \>60 mL/min/1.73 m2 for patients with creatinine levels above institutional normal
  * Creatine phosphokinase ≤ 1.5 institutional upper limit of normal
* Patients with active infections requiring systemic antibiotics should be excluded until resolution of infection
* The effects simvastatin on the developing human fetus at the studied therapeutic dose are unknown. For this reason and because HMG-CoA reductase inhibitors may be teratogenic, women of child-bearing potential and men must agree to use adequate contraception (hormonal or barrier method of birth control; abstinence) prior to study entry and for the duration of study participation. Should a woman become pregnant or suspect she is pregnant while participating in this study, she should inform her treating physician immediately."
clinical_trial_NCT03433482.html,"NCT ID: NCT03433482

Title: Immunogenicity, Reactogenicity and Safety Study of Different Formulations of GSK Biologicals' Meningococcal ACWY Conjugate Vaccine (GSK3536820A and Menveo) When Administered to Healthy Adolescents and Young Adults 10 to 40 Years of Age

Status: COMPLETED


Brief Summary:
MenACWY (Menveo) is a GSK vaccine intended for protection against disease caused by meningococcal bacteria groups A, C, W and Y in infants, children and adults, licensed in more than 60 countries.

The purpose of this study is to compare the immunogenicity of the currently licensed MenACWY vaccine with the investigational MenACWY liquid vaccine aged for different lengths of time by storage at 2-8ºC.


Eligibility Criteria:
Inclusion Criteria:

1. Subjects who, in the opinion of the investigator, can and will comply with the requirements of the protocol or subjects' parent(s)/Legally Acceptable Representative(s) \[LAR(s)\] who, in the opinion of the investigator, can and will comply, with the requirements of the protocol.
2. Written informed consent obtained from the subject/from the parent(s)/LAR(s) of the subject prior to performing any study specific procedure.
3. Written informed assent obtained for subjects below legal age of consent, if required by local regulations at the time of the enrolment.
4. A male or female ≥10 to ≤40 YoA at the time of the vaccination.
5. Healthy subjects as established by medical history and clinical examination before entering into the study.
6. Female subjects of non-childbearing potential may be enrolled in the study.

   * Non-childbearing potential is defined as pre-menarche, current bilateral tubal ligation or occlusion, hysterectomy, bilateral ovariectomy or post-menopause
7. Female subjects of childbearing potential may be enrolled in the study, if the subject:

   * has practiced adequate contraception for 30 days prior to vaccination, and
   * has a negative pregnancy test on the day of vaccination, and
   * has agreed to continue adequate contraception during the entire treatment period.

Exclusion Criteria:

1. Child in care
2. Anaphylaxis following the administration of vaccine.
3. Any (clinical) condition that in the judgment of the investigator would make intramuscular injection unsafe \&/represents a contraindication to intramuscular vaccination and blood draws.
4. Any confirmed or suspected immunosuppressive or immunodeficient condition, including HIV infection.
5. Progressive, unstable or uncontrolled clinical conditions.
6. Hypersensitivity, including allergy, to any component of vaccines, medicinal products or medical equipment whose use is foreseen in this study.
7. Hypersensitivity to the active substances or to any of the excipients of the vaccine, including diphtheria toxoid (CRM197), or a life-threatening reaction after previous administration of a vaccine containing similar components.
8. Abnormal function of the immune system resulting from:

   * Clinical conditions."
clinical_trial_NCT03410082.html,"NCT ID: NCT03410082

Title: A Prospective Randomized Controlled Trial on the Patient's Satisfaction of Bispectral Index-guided Monitored Anesthesia Care

Status: TERMINATED


Brief Summary:
The investigators will evaluate the effect of bispectral index-guided titration of sedation during ear surgery under monitored anesthesia care on participant's satisfaction with anesthesia, as well as side effects caused by the anesthetics.


Eligibility Criteria:
Inclusion Criteria:

* Patients receiving ear surgery with ASA physical status 1 or 2

Exclusion Criteria:

* Age under 19 years
* Pregnancy
* Cognitive disorder affecting daily activity
* Patients who cannot participate in the survey
* Allergy to the medication
* History of sedative abuse

Age Range: 19 Years - 80 Years

Sex: ALL

Healthy Volunteers: False"
clinical_trial_NCT07060482.html,"NCT ID: NCT07060482

Title: Diagnostic Performance of Combined Assays for Gastrin-17, Pepsinogen and Anti-helicobacter Pylori Antibodies for Diagnosing Gastric Atrophy.

Status: NOT_YET_RECRUITING


Brief Summary:
This research study is taking place to find out if a simple blood test can diagnose inflammation in the stomach. Prolonged inflammation in the stomach can lead to Ulcers and even Cancer in the long run.

Currently, a camera test is needed to identify inflammation in the stomach. The method being tested in this study may be able to do this using just a pinprick of blood.

If this test proves to be good at diagnosing inflammation in the stomach with just a pinprick of blood, it may be used in the future to decide who actually needs to have a full camera test done or not. This could really improve the waiting lists for these camera tests in the future. It may also mean that we can identify problems at an earlier stage.


Detailed Description:
Gastric atrophy (GA), also referred to as atrophic gastritis, is a pre-neoplastic lesion in the development of intestinal-type gastric cancer (GC). It is defined as the loss of the normal glandular architecture of the stomach. It forms part of the so-called ""Correa cascade"", first described in 1988. This cascade posits that intestinal-type GC develops along a defined pathway of pre-neoplastic lesions. The initiation of this pathway is triggered by chronic inflammation affecting the gastric mucosa. The cause of this chronic inflammation is most commonly Helicobacter Pylori, although chronic autoimmune gastritis accounts for a minority of cases. The chronic inflammation over time causes the loss of the normal glandular architecture characteristic of gastric atrophy. With the ongoing presence of the initiating factor and persistence of the chronic inflammatory phenotype, the GA can progress to intestinal-type metaplasia and then to dysplasia and, ultimately, intestinal-type gastric cancer.

The precise risk of progression to GC in those with GA is poorly understood, particularly in lower-risk Western countries such as Ireland. In higher-risk countries such as Japan and South Korea, the reported risk may be as high as 0.1 to 0.3% per year. This is similar to the rates of malignant progression seen in low-risk colorectal adenomas and the risk seen in non-dysplastic Barrett's. This has prompted increased interest in the concept of surveilling patients with GA in the hopes of earlier identification of GC. Indeed, there is evidence to suggest that if Helicobacter Pylori is eradicated in patients with GA, the Correa cascade can be halted, and the risk of developing GC can be greatly reduced.

The British Society of Gastroenterology addressed this issue in their guideline document published in 2019. The guideline addresses several issues concerning managing patients at risk of developing Gastric Adenocarcinoma. Central to this is the concept of managing patients with GA."
clinical_trial_NCT05324982.html,"NCT ID: NCT05324982

Title: A Randomized, Double-Blind, Placebo-Controlled Study, Pharmacokinetics, and Pharmacodynamics of CHI-914 in Healthy Participants

Status: RECRUITING


Brief Summary:
The purpose of the present study is to examine the pharmacokinetics and pharmacodynamics of cannabigerol (CBG; CHI-914), a naturally occurring chemical constituent of the cannabis plant formulated for oral consumption, in healthy adults. The study will utilize a within-subjects, placebo-controlled, double-blind, ascending-dose design.Upon enrollment, participants will complete 5 oral dosing conditions (placebo, 25, 50, 100, and 200 mg CBG). Each condition will consist of a single acute drug exposure, followed by an 8-hour period to evaluate acute pharmacodynamic and pharmacokinetic drug effects. This work will provide novel data on the pharmacokinetics, pharmacodynamic effects, and safety of acute oral CBG dose administration in humans.


Detailed Description:
The purpose of the present study is to examine the pharmacokinetics and pharmacodynamics of cannabigerol (CBG; CHI-914), a naturally occurring chemical constituent of the cannabis plant formulated for oral consumption, in healthy adults. The study will utilize a within-subjects, placebo-controlled, double-blind, ascending-dose design. Oral drug administration will be double blind (the participant and research staff will be unaware of the dose administered; though active doses will be fixed in ascending order, placebo will be randomly assigned). Upon enrollment, participants will complete 5 oral dosing conditions (placebo, 25, 50, 100, and 200 mg CBG). Doses were selected based on current retail CBG products and web-based surveys of CBG use among current CBG product users. Each condition will consist of a single acute drug exposure, followed by an 8-hour period to evaluate acute pharmacodynamic and pharmacokinetic drug effects. Blood specimens will be obtained throughout these 8 hours to characterize the pharmacokinetics of CBG. Pharmacodynamic assessments including subjective drug effects, cognitive performance testing, and vital signs will also be collected for 8 hours post-drug administration. Experimental test sessions will be separated by at least 1 week to allow for sufficient drug washout between doses. This work will provide novel data on the pharmacokinetics, pharmacodynamic effects, and safety of acute oral CBG dose administration in humans.


Eligibility Criteria:
Inclusion Criteria:

1. Have provided written informed consent.
2. Be between the ages of 18 and 55.
3. Be in good general health based on a physical examination, medical history, vital signs, and screening urine and blood tests.
4. Test negative for recent cannabis use in urine at the screening visit and again upon admission for the experimental sessions.
5. Test negative for other drugs of abuse, including alcohol, at the screening visit and upon arrival for the experimental session.
6. Not be pregnant or nursing (if female)."
clinical_trial_NCT07090382.html,"NCT ID: NCT07090382

Title: Prospective Validation of the STOPSHOCK Score - Artificial Intelligence Based Predictive Scoring System to Identify the Risk of Developing Cardiogenic Shock (CS) in Patients Suffering From Acute Coronary Syndrome (ACS)

Status: ENROLLING_BY_INVITATION


Brief Summary:
Cardiogenic shock (CS) is a severe complication of acute coronary syndrome (ACS) with mortality approaching 50% despite the use of percutaneous mechanical circulatory support devices (pMCS). Identifying high-risk patients prior to the development of CS could allow pre-emptive use of pMCS possibly preventing CS. For this purpose, we derived and externally validated a machine learning score to predict in-hospital CS in patients with ACS with c-statistics: 0.844 (95% confidence interval, 0.841-0.847). STOPSCHOCK score is available as a web or smartphone application.

The aim of this study is to prospectively validate the STOPSHOCK score on a large cohort of ACS patients in a real- world clinical environment.


Detailed Description:
Cardiogenic shock is a serious life-threatening condition affecting almost 10% of patients suffering from acute coronary syndrome (ACS). When untreated, it can rapidly progress to collapse of circulation and sudden death. Despite recent improvements in diagnostic and treatment options, mortality remains incredibly high, reaching nearly 50%. Currently available mechanical circulatory support devices can replace the function of the heart and/or lungs, thereby essentially eliminating the primary cause. However, cardiogenic shock is not only an isolated decrease in cardiac function but a rapidly progressing multiorgan dysfunction accompanied by severe cellular and metabolic abnormalities. The window for successful treatment is relatively narrow, and when missed, even the elimination of the underlying primary cause is not enough to reverse this vicious circle. The ability to identify high-risk patients prior to the development of shock would allow to take pre-emptive measures, such as the implantation of mechanical circulatory support, and thus prevent the development of shock leading to improved survival. For this purpose, Premedix Academy has developed and validated a predictive scoring system STOP SHOCK (Score TO Predict SHOCK). This scoring system showed better prediction compared to standard models and was accepted to the Late- Breaking Science section at the European Society of Cardiology (ESC) Congress 2024. STOP SHOCK was validated on an external cohort of 5123 ACS patients with area under the receiver operating characteristic curve (ROC AUC) of 0.844 (95% confidence interval: 0.841-0.8470) surpassing other externally validated cardiogenic shock (CS) models (e.g. ORBI score). Furthermore, our model is based on variables that are readily available at the first contact with patients and thus STOPSHOCK can be utilized in emergency room (ER) or ambulance even before catheterization."
clinical_trial_NCT00804882.html,"NCT ID: NCT00804882

Title: Correlation in Hispanics of Accelerated Metabolic Risk Profile and Non-ischemic Heart Failure (CHAMP-HF)

Status: WITHDRAWN


Brief Summary:
The investigators aim to examine how medical conditions that indicate high cardiometabolic risk, such as increased body weight, high cholesterol levels and high blood pressure, affect heart structure and function among individuals with known HF. Furthermore, this study is being undertaken to identify potential differences in these effects between non-Hispanics whites and Mexican Americans.


Detailed Description:
While it is known that Mexican Americans are inordinately affected by metabolic syndrome (MetS), it is unclear how metabolic risk factors impact left ventricular structure and function in Mexican Americans with HF. There is also a gap in the knowledge of the principal etiology of HF in this ethnic group. The overall objective of this pilot study is to define the association between MetS and and non-ischemic HF in Mexican Americans. Our central hypothesis is that there is a positive graded association between an increasing number of metabolic risk factors (ie. individual components of MetS) and increasingly compromised LV structure and function in this population, independent of blood pressure and CAD. Additionally, we hypothesize that this association is more pronounced than that seen in non-Hispanic whites suggesting a predominant role of MetS on HF among Mexican Americans. The rationale that underlies the proposed research is that, once the association between metabolic risk factors and HF in this ethnic group is defined, future research on the impact of management of these metabolic risk factors on HF outcomes, both among Mexican Americans and in the larger population, will be advanced.


Eligibility Criteria:
Inclusion Criteria:

1. age 18-59 years
2. known diagnosis of HF
3. complete 2-dimensional and Doppler echocardiogram within the last 12 months.

Exclusion Criteria:

1. history of CAD determined by recorded or self-reported history of CAD and/or revascularization
2. recent history (previous 6 months) of decompensated HF
3. heart transplant
4. diagnosis of diabetes (rationale: diabetes independently predicts HF)
5. race/ethnicity other than Mexican American or non-Hispanic white.

Age Range: 18 Years - 59 Years

Sex: ALL

Healthy Volunteers: False"
clinical_trial_NCT06528782.html,"NCT ID: NCT06528782

Title: The Effect of Antenatal Breastfeeding Education Given by Pecha Kucha Method on Postpartum Breastfeeding Self-Efficacy, Infant Feeding Attitude and Breastfeeding Satisfaction: a Randomized Controlled Study

Status: COMPLETED


Brief Summary:
To evaluate the effect of breastfeeding education given with Pecha Kucha method in the prenatal period on breastfeeding self-efficacy, infant feeding attitude and breastfeeding satisfaction in the postpartum period.


Detailed Description:
Breastfeeding is the most important factor in infant nutrition. Breast milk is a nutritional source that contains the necessary nutrients for the healthy growth of infants after birth and has many benefits in terms of growth and development. However, although the rate of breastfeeding has increased today compared to the past, it is still not at the desired level. In order to increase breastfeeding rates, breastfeeding trainings should be given starting from the prenatal period. In this study, breastfeeding training will be given to pregnant women with pecha kucha method in the prenatal period and the effect of breastfeeding training on postpartum breastfeeding self-efficacy, infant feeding attitude and breastfeeding satisfaction will be evaluated.


Eligibility Criteria:
Inclusion Criteria:

* Volunteered to participate in the research,
* To be able to speak and understand Turkish,
* Over 18 years of age,
* At least primary school graduate,
* Gestational week 38 weeks and above
* No chronic illness,
* Pregnant women without communication barriers will be included in the study.

Exclusion Criteria:

* Have a medical indication that prevents breastfeeding,
* Multiple pregnancies,
* A person with a mental illness,
* Not wanting to continue the research process,
* The one who still hasn't given birth 2 weeks after the training,
* Not having their baby with them after childbirth,
* Pregnant women who cannot be reached during the follow-up period will be excluded from the study

Age Range: 18 Years - 60 Years

Sex: FEMALE

Healthy Volunteers: True"
clinical_trial_NCT07221682.html,"NCT ID: NCT07221682

Title: Comparison For Ease Of Spinal Positioning & Duration Of Post-Op Analgesia Between Ultrasound Guided Supra-Inguinal Fascia Iliaca Block Vs Ultrasound Guided Infra-Inguinal Fascia Iliaca Block In Patients Undergoing Thigh & Knee Surgeries

Status: RECRUITING


Brief Summary:
Severe pain associated with thigh and knee fractures makes the positioning for regional anesthesia a challenge. Different modalities to make patient pain free for spinal positioning, post op analgesia and patient satisfaction including supra-inguinal fascia iliaca block (S-FIB) and infra-inguinal fascia iliaca blocks (I-FIB) have been studies. The aim of this study is to compare two blocks in patients undergoing thigh and knee surgeries.

A randomized controlled trial study design will be used and 60 patients fulfilling the inclusion criteria will be included. The patients will be divided into 2 groups by simple random sampling. Group A (S-FIB) (n = 30, those who will receive 30 ml of 0.125% bupivacaine) and Group B (I-FIB) (n = 30, those who will receive 30 ml of 0.125% bupivacaine). Depending on the allotted group, patients will be given the block under the guidance of ultrasound in the preoperative area. After block patients will be assessed for ease of spinal positioning using EOSP Scale, postoperative duration of analgesia and patient satisfaction using Likert Scale and data will be recorded on prescribed proforma.

All the findings will be noted in a specially designed proforma by the researcher. All the data collected will be entered and analyzed. Quantitative variables will be presented with mean ± SD. Independent sample t-test for duration of postoperative analgesia. Qualitative variables such as ease of spinal positioning and gender will be presented with Chi-Square. A p-value equal to or less than 0.05 will be considered significant.


Detailed Description:
Patients fulfilling the inclusion criteria will be included. Patients will be optimized for dressing. A detailed history will be taken regarding the mode of injury, any pre-existing disease and previous surgery followed by the local examination of the patient will be done to rule out any systemic disease. Informed consent will be taken. These patients will be divided into 2 groups by Computer-generated random numbers and group assignment will be done by sequentially numbered opaque envelopes. The envelope will be opened just before the procedure by the anaesthesiologist performing the block. The observer (another anaesthesiologist) and patients will be unaware of the group and procedure performed. Group A (Supra-inguinal Fascia Iliaca Block) and Group B (Infra-inguinal Fascia Iliaca Block). The monitors of electrocardiogram, pulse oximetry and non-invasive blood pressure in induction room will be connected. For drug and fluid administration, an intravenous cannula of suitable size will be obtained."
clinical_trial_NCT04244682.html,"NCT ID: NCT04244682

Title: Brain Stimulation Study of Human Cognition Using Repetitive Transcranial Magnetic Stimulation (rTMS)

Status: WITHDRAWN


Brief Summary:
This study will use repetitive transcranial magnetic stimulation (rTMS) (a way to use a powerful magnet to cause temporary impairment to the function of a brain region) to test whether certain parts of the brain are necessary to various aspects of memory and emotion. Participation will require up to three visits. One visit will take up to an hour, and the other visits will each take up to three hours each. During the first visit, participants will be consented, and their brains will be scanned using magnetic resonance imaging.


Detailed Description:
Memory and emotion are complex cognitive processes. To understand memory and emotion better, it is helpful to break them down into component processes and examine how each of these component processes is supported by brain. One way to do this is to safely and reversibly impair the function of a brain region that are believed to support some of these component processes and observe changes in behavior.

A high-resolution three-dimensional image of a participant's brain will be created using magnetic resonance imaging (MRI) scanning (about 10 minutes in the scanner). Either the same day or on a following day, participants will return and will be exposed to emotional and/or neutral stimuli. Either before or after being exposed to the stimuli, the participants will have their brain mildly stimulated using rTMS. This stimulation will be at or below the levels which the FDA has deemed safe for treatment of depression, and will temporarily reduce brain activity in the targeted area. The behavior of the participant's memory, emotional processing, or related cognitive functions will be tested by asking them questions about emotional and/or neutral stimuli. Depending on which condition the participant is part of, the researchers may then bring the participant back, and repeat this procedure on a different day stimulating another brain region.

Up to 80 participants will be identified via word of mouth, the psychology department research pool, and via flyers posted on Emory campus. Participants will give informed consent to participate and will be compensated for their time.


Eligibility Criteria:
Inclusion Criteria:

* English speaking
* healthy

Exclusion Criteria:

* personal or first-degree family history of epileptic seizure
* a known brain injury
* claustrophobia
* taking certain medications that may increase the risk of seizures (e.g., bupropion, varenicline, chlorpromazine, theophylline) or reduce the effects of rTMS, such as benzodiazepines
* current use of medication for neurological or psychiatric conditions
* internal metallic implant, device, or foreign body
* left handedness

Age Range: 18 Years - 55 Years

Sex: ALL

Healthy Volunteers: True"
clinical_trial_NCT04548882.html,"NCT ID: NCT04548882

Title: Continued Evaluation of the Calypso Knee System for Symptom Relief in Subjects With Medial Knee Osteoarthritis, OUS

Status: WITHDRAWN


Brief Summary:
Calypso Knee System Clinical Study, OUS for subjects with symptomatic osteoarthritis of the medial compartment of the knee. The sub-study will achieve continued evaluation of the safety and clinical effectiveness of the Calypso Knee System.


Detailed Description:
This sub-study will be a single-arm, prospective, multi-center sub-study for continued evaluation of the safety and clinical effectiveness of Calypso Knee System using an additional measure of post-operative activity improvement.


Eligibility Criteria:
Inclusion Criteria:

1. Participants age - 25 to 65 years
2. Body Mass Index (BMI) of \< 35, Weight \< 300 lbs
3. Knee osteoarthritis pain on the inner side of knee that has continued after at least 6 months of non-operative treatment

Exclusion Criteria:

1. Symptoms of osteoarthritis in the other knee or in lateral (outer) or patellofemoral compartments of the target knee
2. Knee ligament or meniscal instability
3. Other bone or joint conditions such as Rheumatoid arthritis, Paget's disease, Charcot's disease or general conditions such as allergy or hypersensitivity to certain metals, active infection, certain neurological conditions, use of medication such as steroids or chemotherapy that could impact study participation or results

Age Range: 25 Years - 65 Years

Sex: ALL

Healthy Volunteers: False"
clinical_trial_NCT00969982.html,"NCT ID: NCT00969982

Title: Mifepristone and Misoprostol Versus Misoprostol Alone for Mid-trimester Termination of Pregnancy (14 - 21 Weeks LMP): A Randomized-controlled Double-blinded Trial

Status: COMPLETED


Brief Summary:
The primary goal of this study is to determine the clinical advantage of pre-treatment with mifepristone in second trimester misoprostol induction abortion. This will be a randomized controlled double-blinded trial of 120 women in each country comparing misoprostol alone to mifepristone plus misoprostol for second trimester (14-21 weeks' LMP) medical abortion.


Eligibility Criteria:
Inclusion Criteria:

* 14 to 21 weeks gestation, based on menstrual history and clinical exam (with or without ultrasound)
* Meet legal criteria to obtain abortion
* Present with closed cervical os and no vaginal bleeding
* Live fetus at time of presentation for service
* Have no contraindications to study procedures, according to provider
* Be able to consent to procedure, either by reading consent document or by having consent document read to her
* Be willing to follow study procedures

Exclusion Criteria:

* Known previous transmural uterine incision
* Known allergy to mifepristone or misoprostol/prostaglandin or other contraindications to the use of mifepristone or misoprostol
* Any contraindications to vaginal delivery, including placenta previa
* Presentation in active labor (defined as moderate to severe contractions every 10 minutes or less)

Sex: FEMALE

Healthy Volunteers: True"
